popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,music_genre
59,0.213,0.532,148760,medium,0.0173,0.109,-7.726,0.0875,125,0.638,Hip-Hop
61,0.736,0.519,305374,medium,0.0,0.371,-9.162,0.414,88,0.373,Hip-Hop
73,0.0522,0.862,301520,low,0.00126,0.589,-9.199,0.0646,110,0.925,Hip-Hop
50,0.266,0.7809999999999999,180000,medium,0.0,0.0726,-7.821000000000001,0.255,128,0.589,Hip-Hop
53,0.19,0.457,212053,medium,0.0,0.0978,-7.423999999999999,0.376,94,0.5379999999999999,Hip-Hop
58,0.302,0.804,180800,low,8.67e-06,0.151,-10.543,0.342,152,0.0723,Hip-Hop
53,0.0911,0.79,227335,medium,0.0,0.123,-7.496,0.34,155,0.3389999999999999,Hip-Hop
51,0.0207,0.7929999999999999,180489,medium,0.0,0.106,-5.643,0.107,150,0.158,Hip-Hop
63,0.3389999999999999,0.597,250558,medium,0.0,0.107,-6.956,0.102,134,0.344,Hip-Hop
47,0.0090099999999999,0.755,245480,medium,0.0,0.0636,-5.431,0.233,170,0.809,Hip-Hop
50,0.208,0.743,148532,medium,0.0,0.0852,-7.834,0.455,160,0.295,Hip-Hop
60,0.0027199999999999,0.547,295827,high,1.14e-05,0.0862,-4.079,0.151,95,0.51,Hip-Hop
54,0.296,0.66,33093,low,0.0,0.145,-25.602,0.871,148,0.921,Hip-Hop
53,0.284,0.583,174550,low,0.000314,0.153,-9.79,0.0378,128,0.3,Hip-Hop
59,0.0074,0.8440000000000001,296333,medium,0.0,0.563,-10.675,0.217,91,0.725,Hip-Hop
79,0.2789999999999999,0.899,214467,medium,0.0,0.0836,-7.866,0.344,150,0.492,Hip-Hop
57,0.515,0.769,163467,medium,0.0,0.119,-5.063,0.385,178,0.688,Hip-Hop
55,0.0597,0.649,279733,high,0.0,0.735,-7.187,0.0734,133,0.298,Hip-Hop
50,0.262,0.722,228480,low,0.0,0.114,-12.802,0.233,145,0.174,Hip-Hop
47,0.0385,0.473,231048,medium,0.0,0.139,-6.005,0.449,180,0.5720000000000001,Hip-Hop
59,0.0316,0.7909999999999999,212869,high,6.32e-06,0.0318,-4.364,0.0676,100,0.537,Hip-Hop
53,0.0168,0.82,161754,medium,0.0,0.214,-3.693,0.29,156,0.647,Hip-Hop
66,0.108,0.648,218479,medium,0.0,0.496,-6.957999999999999,0.315,154,0.235,Hip-Hop
71,0.158,0.741,188320,medium,0.0,0.1369999999999999,-7.467,0.441,144,0.268,Hip-Hop
56,0.355,0.8270000000000001,317369,medium,0.0,0.0943,-8.352,0.238,118,0.784,Hip-Hop
65,0.0544,0.705,235720,medium,2.18e-06,0.308,-6.053,0.17,100,0.258,Hip-Hop
65,0.25,0.6,200411,high,0.0,0.109,-6.089,0.264,178,0.491,Hip-Hop
50,0.0586,0.933,229333,high,0.0,0.209,-6.187,0.1,135,0.899,Hip-Hop
51,0.0868,0.738,189747,medium,0.0,0.104,-5.837000000000001,0.0715,100,0.426,Hip-Hop
49,0.0896,0.8059999999999999,184920,low,2.42e-05,0.0773,-8.14,0.226,136,0.8190000000000001,Hip-Hop
51,0.0724,0.6729999999999999,263507,high,0.0,0.127,-4.038,0.356,178,0.168,Hip-Hop
51,0.0702,0.7440000000000001,241307,low,0.0,0.192,-6.349,0.0524,84,0.391,Hip-Hop
63,0.0246,0.623,208947,medium,0.0,0.0324,-5.914,0.1669999999999999,96,0.8220000000000001,Hip-Hop
71,0.238,0.79,161653,high,2.14e-06,0.305,-4.138,0.2,85,0.584,Hip-Hop
50,0.12,0.8270000000000001,167782,low,0.00156,0.102,-8.156,0.249,140,0.0995,Hip-Hop
52,0.174,0.752,140667,medium,0.0,0.1169999999999999,-5.978,0.0862,155,0.466,Hip-Hop
61,0.0294,0.7659999999999999,260800,high,7.97e-06,0.173,-6.638,0.165,92,0.647,Hip-Hop
63,0.192,0.8270000000000001,85754,medium,0.0013599999999999,0.146,-8.401,0.23,78,0.779,Hip-Hop
61,0.0117,0.887,309760,medium,2.79e-05,0.306,-4.011,0.226,90,0.843,Hip-Hop
59,0.0645,0.6990000000000001,179723,high,5.24e-06,0.264,-7.614,0.228,146,0.8340000000000001,Hip-Hop
64,0.0476,0.934,209413,medium,1.31e-06,0.0608,-4.609,0.24,97,0.7120000000000001,Hip-Hop
47,0.0438,0.8,182453,medium,0.0,0.104,-5.646,0.1669999999999999,136,0.753,Hip-Hop
53,0.0644,0.551,142280,high,0.0,0.25,-4.04,0.193,97,0.68,Hip-Hop
55,0.0946,0.667,304907,medium,0.0,0.203,-7.282999999999999,0.198,96,0.5479999999999999,Hip-Hop
55,0.473,0.475,193469,medium,0.0,0.3979999999999999,-8.639,0.425,185,0.703,Hip-Hop
51,0.09,0.732,259573,medium,0.0,0.434,-4.993,0.293,76,0.259,Hip-Hop
95,0.259,0.889,180522,low,0.0,0.252,-6.365,0.0905,86,0.544,Hip-Hop
80,0.0256,0.7440000000000001,232787,high,6.27e-05,0.0881,-3.1660000000000004,0.0795,92,0.787,Hip-Hop
73,0.0054399999999999,0.76,263773,medium,0.0,0.241,-6.3660000000000005,0.0391,131,0.361,Hip-Hop
68,0.248,0.916,286907,medium,0.0,0.081,-5.358,0.13,112,0.954,Hip-Hop
64,0.8190000000000001,0.471,243724,high,1.13e-05,0.107,-8.25,0.883,161,0.258,Hip-Hop
37,0.0151,0.5379999999999999,163520,medium,0.0,0.434,-9.634,0.2689999999999999,163,0.472,Hip-Hop
55,0.00702,0.716,189700,high,1.3800000000000002e-05,0.233,-5.687,0.16,98,0.492,Hip-Hop
47,0.0706,0.841,289182,medium,0.0,0.0894,-6.47,0.3,94,0.447,Hip-Hop
57,0.000785,0.621,190181,high,0.00191,0.242,-5.516,0.0366,100,0.885,Hip-Hop
61,0.129,0.555,232613,medium,0.0,0.103,-6.832999999999999,0.3329999999999999,92,0.6629999999999999,Hip-Hop
50,0.0694,0.8109999999999999,216373,low,0.0,0.13,-5.924,0.351,142,0.4,Hip-Hop
49,0.0938,0.759,184575,high,0.0,0.0829,-4.486000000000001,0.0688,125,0.27,Hip-Hop
56,0.00132,0.787,242107,medium,0.0,0.0783,-5.308,0.0906,82,0.637,Hip-Hop
67,0.00558,0.784,171818,medium,0.000286,0.106,-3.417,0.187,132,0.6559999999999999,Hip-Hop
51,0.251,0.6759999999999999,200693,medium,0.000663,0.295,-7.23,0.0652,77,0.236,Hip-Hop
67,0.201,0.759,136760,medium,0.0,0.13,-7.015,0.165,145,0.411,Hip-Hop
57,0.0159,0.74,217679,medium,8.41e-05,0.209,-5.674,0.0498,130,0.375,Hip-Hop
46,0.0115,0.552,192200,medium,0.0104,0.201,-11.868,0.428,123,0.1969999999999999,Hip-Hop
51,0.0678,0.561,223364,medium,0.000387,0.148,-5.042,0.287,78,0.196,Hip-Hop
61,0.00305,0.825,171440,medium,0.0,0.125,-7.158,0.0374,108,0.375,Hip-Hop
59,0.0402,0.857,261267,high,0.0,0.425,-6.303999999999999,0.246,93,0.579,Hip-Hop
48,0.0206,0.966,127868,medium,0.0,0.0684,-6.178999999999999,0.2189999999999999,122,0.537,Hip-Hop
50,0.1119999999999999,0.721,244053,high,0.0,0.235,-3.972,0.206,126,0.508,Hip-Hop
52,0.424,0.841,228431,medium,0.0,0.108,-7.593,0.33,160,0.845,Hip-Hop
61,0.319,0.722,162133,medium,0.0,0.352,-6.178,0.24,77,0.435,Hip-Hop
51,0.000591,0.755,164844,medium,0.0,0.142,-8.883,0.187,78,0.23,Hip-Hop
50,0.0769,0.846,227120,high,0.0,0.0588,-4.945,0.353,75,0.6709999999999999,Hip-Hop
58,0.0493,0.657,307867,high,0.00366,0.367,-6.075,0.196,107,0.049,Hip-Hop
47,0.0937,0.62,121941,medium,0.0,0.231,-8.458,0.109,135,0.272,Hip-Hop
54,0.603,0.511,182800,low,0.0,0.2189999999999999,-10.839,0.0725,81,0.736,Hip-Hop
73,0.015,0.758,184960,low,0.0,0.1159999999999999,-8.72,0.146,76,0.0541,Hip-Hop
62,0.252,0.7929999999999999,248163,medium,0.0,0.126,-4.862,0.322,148,0.598,Hip-Hop
65,0.0415,0.37,250240,high,0.0,0.604,-2.09,0.271,79,0.331,Hip-Hop
56,0.187,0.6990000000000001,173245,low,0.0,0.0999,-9.201,0.272,80,0.1159999999999999,Hip-Hop
51,0.0768,0.6579999999999999,173227,medium,0.0,0.0768,-6.765,0.0331,95,0.0892,Hip-Hop
57,0.3,0.706,179326,medium,0.0,0.2019999999999999,-5.932,0.044,83,0.359,Hip-Hop
55,0.547,0.562,241133,low,0.0,0.3829999999999999,-9.536,0.239,76,0.292,Hip-Hop
59,0.113,0.7390000000000001,198165,medium,0.0,0.118,-7.322,0.0741,109,0.802,Hip-Hop
70,0.4639999999999999,0.723,224240,low,0.0,0.1119999999999999,-9.08,0.0569,115,0.332,Hip-Hop
64,0.00331,0.915,137947,medium,0.0,0.0752,-7.482,0.3229999999999999,140,0.619,Hip-Hop
49,0.0313,0.579,99267,low,0.0020399999999999,0.165,-13.62,0.3829999999999999,99,0.282,Hip-Hop
51,0.0258,0.769,308853,high,0.0,0.845,-4.724,0.266,84,0.7859999999999999,Hip-Hop
52,0.29,0.445,240000,medium,2.71e-05,0.113,-6.424,0.143,172,0.241,Hip-Hop
59,0.125,0.799,143180,low,0.0,0.136,-9.055,0.0648,114,0.0558,Hip-Hop
51,0.00103,0.857,218521,medium,1.58e-05,0.149,-5.837000000000001,0.0782,147,0.2789999999999999,Hip-Hop
51,0.291,0.8240000000000001,180960,medium,0.0,0.1169999999999999,-7.081,0.256,140,0.311,Hip-Hop
57,0.537,0.7090000000000001,259040,medium,0.0,0.233,-5.912999999999999,0.0341,135,0.66,Hip-Hop
50,0.165,0.9,229907,medium,0.0,0.23,-3.758,0.2739999999999999,94,0.638,Hip-Hop
65,0.0738,0.514,287893,medium,0.0,0.148,-5.189,0.322,96,0.478,Hip-Hop
58,0.141,0.5539999999999999,309000,medium,1.8100000000000003e-05,0.321,-8.167,0.27,77,0.903,Hip-Hop
52,0.3779999999999999,0.7290000000000001,251868,high,0.0,0.119,-4.989,0.198,92,0.8759999999999999,Hip-Hop
56,0.0379,0.825,153558,medium,0.0,0.139,-5.098,0.243,133,0.317,Hip-Hop
54,0.0688,0.667,312040,low,0.0,0.469,-13.587,0.0385,130,0.603,Hip-Hop
66,0.311,0.8029999999999999,225520,high,0.0,0.073,-5.377000000000001,0.0535,90,0.598,Hip-Hop
60,0.7340000000000001,0.519,226625,low,1.17e-05,0.247,-7.367999999999999,0.043,93,0.114,Hip-Hop
50,0.0563,0.6970000000000001,260307,medium,0.0,0.141,-8.207,0.243,77,0.376,Hip-Hop
76,0.0567,0.8029999999999999,167707,medium,0.0323,0.281,-7.331,0.0656,142,0.255,Hip-Hop
72,0.119,0.522,299507,high,0.0,0.177,-2.87,0.255,129,0.33,Hip-Hop
73,0.13,0.81,290427,high,0.0,0.313,-2.672,0.241,87,0.299,Hip-Hop
55,0.0342,0.884,230920,medium,0.0724,0.1119999999999999,-11.683,0.471,120,0.3939999999999999,Hip-Hop
82,0.241,0.7490000000000001,263373,high,0.0,0.52,-5.034,0.2269999999999999,87,0.6409999999999999,Hip-Hop
77,0.337,0.795,346460,high,0.0,0.0983,-3.661,0.0675,113,0.537,Hip-Hop
54,0.517,0.589,217920,medium,9.33e-06,0.123,-3.401,0.0987,84,0.305,Hip-Hop
51,0.172,0.728,309773,medium,1.56e-05,0.326,-8.55,0.0574,95,0.6409999999999999,Hip-Hop
56,0.407,0.722,141000,low,0.00108,0.11,-13.027,0.0949,125,0.179,Hip-Hop
56,0.611,0.603,293303,low,0.0,0.0967,-6.523,0.0439,123,0.5710000000000001,Hip-Hop
53,0.106,0.672,253040,high,0.0,0.1939999999999999,-5.947,0.315,167,0.703,Hip-Hop
70,0.53,0.679,264200,low,5.15e-06,0.228,-9.313,0.351,110,0.0336,Hip-Hop
68,0.308,0.696,227427,medium,0.0,0.0964,-9.351,0.301,137,0.524,Hip-Hop
52,0.823,0.529,259439,medium,0.0,0.11,-4.6530000000000005,0.337,82,0.797,Hip-Hop
63,0.1989999999999999,0.715,157738,high,0.0,0.23,-7.058,0.266,90,0.691,Hip-Hop
73,0.609,0.502,211680,medium,0.0,0.119,-8.812000000000001,0.441,76,0.3989999999999999,Hip-Hop
58,0.445,0.703,259339,low,0.0,0.322,-9.72,0.514,80,0.18,Hip-Hop
54,0.429,0.71,242722,low,0.0,0.0969999999999999,-9.8,0.0493,129,0.3829999999999999,Hip-Hop
51,0.1639999999999999,0.726,312080,medium,7.26e-06,0.303,-6.352,0.3,164,0.382,Hip-Hop
57,0.0691,0.742,211493,medium,0.0,0.358,-7.872999999999999,0.245,82,0.33,Hip-Hop
51,0.175,0.782,182647,medium,1.53e-06,0.0836,-6.415,0.372,75,0.7090000000000001,Hip-Hop
63,0.0436,0.794,226693,medium,0.000614,0.2289999999999999,-6.109,0.103,120,0.205,Hip-Hop
53,0.371,0.579,224546,low,1.94e-05,0.111,-10.606,0.0337,124,0.046,Hip-Hop
59,0.0477,0.907,211244,low,0.0,0.115,-5.79,0.158,137,0.253,Hip-Hop
54,0.0346,0.74,179880,medium,1.02e-06,0.123,-4.932,0.242,120,0.176,Hip-Hop
62,0.0182,0.752,236693,high,0.0,0.256,-4.321000000000001,0.0696,115,0.634,Hip-Hop
65,0.064,0.884,176630,medium,2.38e-06,0.182,-6.847,0.299,145,0.313,Hip-Hop
55,0.0978,0.4039999999999999,198553,high,0.0,0.102,-4.986000000000001,0.7340000000000001,86,0.211,Hip-Hop
57,0.243,0.7809999999999999,225013,low,0.0,0.102,-11.848,0.0709,112,0.138,Hip-Hop
50,0.0609,0.647,201255,medium,0.0,0.381,-9.931,0.247,92,0.415,Hip-Hop
57,0.0207,0.8490000000000001,198400,low,0.0,0.0958,-8.788,0.441,156,0.423,Hip-Hop
65,0.144,0.755,211240,medium,0.0,0.1169999999999999,-6.431,0.309,156,0.652,Hip-Hop
69,0.0359,0.7609999999999999,219120,medium,0.0,0.0945,-7.577000000000001,0.0539,164,0.922,Hip-Hop
53,0.218,0.581,238367,medium,0.0,0.0769,-5.541,0.367,147,0.151,Hip-Hop
57,0.00294,0.8,199366,high,0.206,0.0983,-7.882000000000001,0.104,108,0.223,Hip-Hop
46,0.0664,0.4479999999999999,126182,medium,0.0,0.0983,-5.954,0.1639999999999999,168,0.347,Hip-Hop
68,0.273,0.7070000000000001,215600,medium,0.0,0.1,-7.981,0.0595,132,0.208,Hip-Hop
62,0.000988,0.644,235360,medium,0.0279,0.473,-8.396,0.0289999999999999,132,0.607,Hip-Hop
74,0.0285,0.5489999999999999,211493,high,0.000296,0.618,-4.293,0.188,95,0.346,Hip-Hop
50,0.318,0.88,208234,medium,0.0,0.1669999999999999,-4.486000000000001,0.3329999999999999,135,0.6829999999999999,Hip-Hop
51,0.132,0.358,191400,high,0.0,0.708,-3.446,0.256,168,0.439,Hip-Hop
55,0.1119999999999999,0.765,172500,medium,0.0,0.122,-6.726,0.089,106,0.223,Hip-Hop
52,0.212,0.52,271067,medium,0.0,0.0985,-8.86,0.0739,100,0.195,Hip-Hop
51,0.24,0.7879999999999999,243013,medium,2.12e-06,0.0712,-2.459,0.165,89,0.241,Hip-Hop
47,0.0011,0.623,279733,low,2.83e-06,0.408,-15.387,0.245,179,0.7070000000000001,Hip-Hop
55,0.0405,0.843,196571,medium,0.0,0.1159999999999999,-5.289,0.0574,100,0.59,Hip-Hop
63,0.0964,0.422,139259,medium,0.0,0.1119999999999999,-6.2010000000000005,0.28,200,0.397,Hip-Hop
60,0.102,0.517,265027,high,0.0,0.0681,-3.665,0.144,77,0.885,Hip-Hop
67,0.0702,0.762,206720,medium,0.0003509999999999,0.151,-5.415,0.0817,100,0.377,Hip-Hop
65,0.0344,0.617,262747,medium,0.000535,0.11,-8.29,0.327,177,0.591,Hip-Hop
56,0.386,0.885,234627,medium,0.0118,0.319,-10.809,0.1689999999999999,96,0.7070000000000001,Hip-Hop
64,0.322,0.7020000000000001,160000,medium,0.0,0.105,-8.161,0.276,158,0.802,Hip-Hop
77,0.446,0.628,205907,medium,0.0,0.1119999999999999,-5.827999999999999,0.0511,180,0.662,Hip-Hop
67,0.14,0.836,222259,medium,0.00231,0.0681,-4.673,0.0413,110,0.632,Hip-Hop
56,0.321,0.467,208320,low,2.81e-05,0.148,-10.181,0.198,112,0.267,Hip-Hop
50,0.0133,0.94,319724,medium,0.0,0.157,-5.558,0.166,120,0.302,Hip-Hop
52,0.258,0.695,254078,medium,0.0,0.206,-5.691,0.2769999999999999,130,0.45,Hip-Hop
58,0.643,0.741,246013,medium,3.43e-06,0.307,-7.757999999999999,0.0853,142,0.746,Hip-Hop
61,0.187,0.7659999999999999,204224,medium,1.24e-05,0.107,-4.83,0.281,87,0.6459999999999999,Hip-Hop
65,0.104,0.7440000000000001,132000,low,2.43e-05,0.124,-8.129,0.602,160,0.228,Hip-Hop
55,0.0060799999999999,0.675,85413,medium,9.73e-05,0.0843,-9.003,0.106,118,0.6679999999999999,Hip-Hop
55,0.4589999999999999,0.7240000000000001,197867,medium,5.7700000000000007e-05,0.152,-8.631,0.353,88,0.1119999999999999,Hip-Hop
55,0.00406,0.711,267547,low,0.0,0.0721,-8.527999999999999,0.0396,122,0.409,Hip-Hop
59,0.494,0.4639999999999999,188600,high,0.0,0.206,-3.512,0.349,141,0.677,Hip-Hop
52,0.0598,0.409,207067,medium,0.000223,0.575,-9.512,0.091,80,0.347,Hip-Hop
47,0.528,0.7240000000000001,368883,low,0.0,0.0652,-17.625,0.428,137,0.7020000000000001,Hip-Hop
62,0.985,0.657,86944,low,0.0,0.149,-11.147,0.541,84,0.935,Hip-Hop
59,0.3,0.764,262813,low,2.18e-06,0.115,-8.559,0.242,104,0.243,Hip-Hop
42,0.0069999999999999,0.843,129429,low,0.0,0.0882,-10.913,0.513,140,0.2689999999999999,Hip-Hop
50,0.341,0.79,168814,medium,9.3e-05,0.0697,-5.457000000000001,0.0501,118,0.514,Hip-Hop
60,0.0634,0.79,248050,low,0.0,0.1,-6.462000000000001,0.133,90,0.247,Hip-Hop
70,0.0538,0.487,350120,medium,4.07e-06,0.44,-6.815,0.271,91,0.217,Hip-Hop
52,0.301,0.752,170471,high,7.5e-06,0.2289999999999999,-6.789,0.108,96,0.892,Hip-Hop
65,0.124,0.667,217104,high,0.0,0.0725,-5.605,0.314,81,0.799,Hip-Hop
71,0.107,0.565,273133,high,0.0,0.332,-5.906000000000001,0.434,130,0.755,Hip-Hop
53,0.296,0.53,193411,medium,0.0,0.297,-4.726,0.074,154,0.725,Hip-Hop
51,0.00227,0.861,257867,medium,0.0,0.144,-4.393,0.301,149,0.535,Hip-Hop
60,0.606,0.743,161071,medium,0.0,0.111,-3.164,0.135,79,0.358,Hip-Hop
70,0.626,0.738,322160,low,0.0,0.126,-9.726,0.413,94,0.4479999999999999,Hip-Hop
49,0.0224,0.868,292333,high,0.0,0.0725,-5.406000000000001,0.236,92,0.653,Hip-Hop
60,0.132,0.606,272973,medium,1.1e-06,0.148,-6.904,0.512,111,0.561,Hip-Hop
50,0.7859999999999999,0.7140000000000001,254000,medium,0.125,0.113,-10.205,0.171,88,0.166,Hip-Hop
64,0.652,0.597,179067,low,0.0,0.12,-10.03,0.177,130,0.313,Hip-Hop
50,0.0362,0.889,190600,medium,0.0,0.332,-8.148,0.352,97,0.805,Hip-Hop
53,0.0882,0.634,174711,medium,0.0,0.0937,-8.628,0.411,140,0.4639999999999999,Hip-Hop
55,0.0897,0.899,159920,medium,0.0,0.0927,-5.537000000000001,0.123,104,0.2019999999999999,Hip-Hop
50,0.221,0.7440000000000001,210989,medium,0.0,0.132,-7.188,0.119,91,0.4679999999999999,Hip-Hop
59,0.4039999999999999,0.726,165068,low,0.0,0.107,-9.943,0.212,144,0.4029999999999999,Hip-Hop
60,0.00647,0.759,226560,high,7.27e-06,0.241,-4.883,0.0834,89,0.716,Hip-Hop
56,0.573,0.67,270880,medium,0.0,0.0535,-6.122999999999999,0.225,120,0.523,Hip-Hop
57,0.524,0.8490000000000001,203720,medium,0.0,0.0693,-5.534,0.258,92,0.77,Hip-Hop
46,0.615,0.481,251279,low,0.0,0.157,-9.561,0.24,105,0.4529999999999999,Hip-Hop
64,0.145,0.885,237398,medium,0.0,0.121,-5.48,0.158,140,0.657,Hip-Hop
54,0.0189,0.885,197853,medium,0.0,0.089,-6.41,0.372,145,0.4529999999999999,Hip-Hop
68,0.0237,0.7959999999999999,215690,medium,0.0,0.105,-7.215,0.2769999999999999,156,0.867,Hip-Hop
63,0.00616,0.693,223800,high,1.79e-06,0.315,-5.441,0.0439,126,0.763,Hip-Hop
55,0.22,0.721,245682,low,0.0,0.0196,-10.827,0.396,124,0.474,Hip-Hop
60,0.26,0.406,268493,high,0.0,0.461,-5.585,0.432,72,0.58,Hip-Hop
59,0.0182,0.649,210627,medium,0.0,0.165,-6.879,0.184,76,0.075,Hip-Hop
60,0.0036899999999999,0.836,258520,high,0.000173,0.58,-3.829,0.0519,120,0.555,Hip-Hop
54,0.633,0.5820000000000001,188209,medium,0.0,0.1009999999999999,-9.878,0.327,91,0.958,Hip-Hop
66,0.225,0.6970000000000001,192067,high,4.61e-05,0.493,-4.953,0.249,82,0.733,Hip-Hop
60,0.114,0.451,260093,medium,6.6e-06,0.297,-6.78,0.187,160,0.273,Hip-Hop
62,0.855,0.8079999999999999,94933,medium,0.000977,0.142,-6.525,0.252,92,0.8109999999999999,Hip-Hop
52,0.0348,0.83,188573,high,1.08e-06,0.0864,-7.644,0.181,106,0.402,Hip-Hop
50,0.0295,0.6990000000000001,192874,medium,0.0,0.104,-6.856,0.21,162,0.512,Hip-Hop
51,0.0888,0.638,195750,medium,0.0,0.375,-10.762,0.301,80,0.409,Hip-Hop
49,0.019,0.5770000000000001,350227,medium,0.0,0.662,-6.407,0.293,148,0.46,Hip-Hop
63,0.0347,0.654,252640,medium,0.0,0.17,-8.24,0.052,108,0.11,Hip-Hop
49,0.00326,0.755,276373,medium,0.0,0.147,-5.4270000000000005,0.155,135,0.555,Hip-Hop
65,0.148,0.5489999999999999,198107,high,0.000122,0.1009999999999999,-5.737,0.177,190,0.354,Hip-Hop
64,0.188,0.916,313987,medium,0.00286,0.115,-9.79,0.245,123,0.223,Hip-Hop
52,0.0907,0.659,211613,high,0.0,0.133,-5.287999999999999,0.286,144,0.332,Hip-Hop
63,0.0015199999999999,0.648,278067,medium,5.97e-05,0.109,-6.063,0.0428,89,0.51,Hip-Hop
52,0.00439,0.659,216667,high,0.0,0.111,-6.744,0.419,144,0.389,Hip-Hop
59,0.0457,0.611,118560,medium,0.0,0.127,-8.833,0.1669999999999999,115,0.35,Hip-Hop
50,0.109,0.725,291560,low,3.02e-05,0.1119999999999999,-9.175,0.259,98,0.157,Hip-Hop
55,0.0172,0.7,188444,medium,0.0,0.203,-5.61,0.0318,135,0.498,Hip-Hop
54,0.3279999999999999,0.7829999999999999,292933,high,0.0,0.332,-3.827,0.327,90,0.5589999999999999,Hip-Hop
72,0.5589999999999999,0.769,214154,medium,0.0,0.3979999999999999,-4.583,0.1969999999999999,130,0.588,Hip-Hop
50,0.0736,0.701,126433,medium,0.0,0.0784,-11.059,0.0726,77,0.161,Hip-Hop
59,0.00799,0.726,209560,high,0.081,0.1119999999999999,-5.886,0.0313,140,0.462,Hip-Hop
44,0.263,0.841,294040,high,0.0,0.108,-6.191,0.308,133,0.7020000000000001,Hip-Hop
61,0.245,0.695,244174,high,0.0,0.367,-5.617000000000001,0.281,115,0.639,Hip-Hop
52,0.299,0.593,209667,medium,0.001,0.308,-8.443,0.193,74,0.161,Hip-Hop
74,0.118,0.767,192229,medium,0.0,0.0737,-7.417999999999999,0.0509,90,0.542,Hip-Hop
55,0.152,0.7040000000000001,167595,medium,0.0,0.285,-6.142,0.375,85,0.3879999999999999,Hip-Hop
50,0.28,0.8440000000000001,238149,high,1.21e-06,0.284,-3.932,0.331,91,0.7020000000000001,Hip-Hop
69,0.0118,0.847,259440,low,0.0,0.283,-9.952,0.0641,100,0.752,Hip-Hop
62,0.276,0.7879999999999999,223617,high,0.0,0.216,-3.93,0.439,144,0.667,Hip-Hop
48,0.168,0.5920000000000001,188348,medium,0.0,0.272,-7.322999999999999,0.331,104,0.173,Hip-Hop
60,0.123,0.698,236760,high,0.0,0.0805,-5.332000000000001,0.105,130,0.4539999999999999,Hip-Hop
50,0.608,0.838,220576,medium,5.260000000000001e-05,0.58,-4.974,0.106,116,0.669,Hip-Hop
62,0.325,0.91,192000,medium,0.0001139999999999,0.149,-6.999,0.122,120,0.763,Hip-Hop
70,0.121,0.578,193243,medium,0.0,0.086,-5.997000000000001,0.2019999999999999,99,0.154,Hip-Hop
71,0.242,0.941,149885,medium,0.0,0.114,-8.337,0.32,106,0.412,Hip-Hop
52,0.0956,0.654,159027,high,0.0,0.171,-3.994,0.0705,132,0.0728,Hip-Hop
69,0.00391,0.416,382262,high,0.0,0.104,-3.075,0.3429999999999999,85,0.417,Hip-Hop
56,0.0933,0.8909999999999999,284467,low,0.000104,0.0482,-16.099,0.3329999999999999,93,0.687,Hip-Hop
79,0.397,0.708,363521,high,0.0,0.799,-2.66,0.314,148,0.625,Hip-Hop
55,0.0386,0.523,278533,high,0.0,0.184,-2.591,0.467,176,0.659,Hip-Hop
51,0.0149,0.792,224453,low,0.0,0.1119999999999999,-7.923999999999999,0.3989999999999999,160,0.391,Hip-Hop
56,0.00742,0.955,283993,low,4.6e-05,0.104,-9.835,0.484,130,0.304,Hip-Hop
57,0.242,0.769,194824,medium,0.00101,0.0852,-7.237,0.28,170,0.525,Hip-Hop
54,0.142,0.5760000000000001,227712,medium,0.0902,0.2189999999999999,-5.138999999999999,0.051,163,0.461,Hip-Hop
63,0.0734,0.732,160893,medium,0.0,0.489,-5.766,0.131,93,0.639,Hip-Hop
51,0.212,0.6809999999999999,178143,medium,2.13e-06,0.1119999999999999,-7.47,0.327,96,0.15,Hip-Hop
54,0.0403,0.618,181463,high,0.0,0.176,-3.019,0.0338,164,0.437,Hip-Hop
50,0.113,0.546,146087,high,0.0,0.118,-3.811,0.297,184,0.655,Hip-Hop
51,0.00274,0.91,166688,medium,5.2900000000000005e-05,0.498,-5.207999999999999,0.0987,131,0.545,Hip-Hop
58,0.000426,0.836,272347,high,0.0,0.2269999999999999,-2.902,0.2789999999999999,165,0.718,Hip-Hop
62,0.0249,0.755,137195,high,0.0,0.308,-4.525,0.213,140,0.435,Hip-Hop
57,0.123,0.7490000000000001,238054,medium,0.0,0.371,-8.623,0.053,120,0.146,Hip-Hop
53,0.121,0.652,240067,high,0.0,0.181,-4.798,0.118,84,0.322,Hip-Hop
70,0.0129,0.599,206200,high,7.06e-05,0.155,-5.763999999999999,0.188,104,0.489,Hip-Hop
56,0.0481,0.672,287333,medium,0.0,0.295,-6.319,0.0624,96,0.46,Hip-Hop
57,0.0958,0.314,285397,medium,1.23e-06,0.35,-7.0360000000000005,0.0506,142,0.0874,Hip-Hop
66,0.134,0.6920000000000001,241842,low,0.000207,0.111,-7.252000000000001,0.108,135,0.309,Hip-Hop
47,0.0563,0.752,235385,medium,0.0,0.118,-9.528,0.106,104,0.639,Hip-Hop
53,0.519,0.8490000000000001,237157,low,1.62e-05,0.233,-8.585,0.41,81,0.419,Hip-Hop
57,0.0655,0.762,291560,medium,0.0,0.252,-10.481,0.0562,110,0.696,Hip-Hop
55,0.221,0.728,203694,high,0.0,0.129,-7.577000000000001,0.296,148,0.581,Hip-Hop
70,0.261,0.675,226507,medium,0.0,0.162,-5.614,0.0443,60,0.445,Hip-Hop
